class,path_rgb,path_gray
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00117.png,data_resized/gray\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00117.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00118.png,data_resized/gray\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00118.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00119.png,data_resized/gray\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00119.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00120.png,data_resized/gray\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00120.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00121.png,data_resized/gray\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00121.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00122.png,data_resized/gray\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00122.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00123.png,data_resized/gray\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00123.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00124.png,data_resized/gray\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00124.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00125.png,data_resized/gray\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00125.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00126.png,data_resized/gray\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00126.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00127.png,data_resized/gray\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00127.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00128.png,data_resized/gray\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00128.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00129.png,data_resized/gray\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00129.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00130.png,data_resized/gray\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00130.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00131.png,data_resized/gray\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00131.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00132.png,data_resized/gray\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00132.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00133.png,data_resized/gray\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00133.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00134.png,data_resized/gray\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00134.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00135.png,data_resized/gray\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00135.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00136.png,data_resized/gray\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00136.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00137.png,data_resized/gray\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00137.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00138.png,data_resized/gray\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00138.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00139.png,data_resized/gray\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00139.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00140.png,data_resized/gray\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00140.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00141.png,data_resized/gray\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00141.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00142.png,data_resized/gray\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00142.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00143.png,data_resized/gray\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00143.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00144.png,data_resized/gray\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00144.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00145.png,data_resized/gray\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00145.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00146.png,data_resized/gray\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00146.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00147.png,data_resized/gray\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00147.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00148.png,data_resized/gray\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00148.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00149.png,data_resized/gray\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00149.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00150.png,data_resized/gray\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00150.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00151.png,data_resized/gray\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00151.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00152.png,data_resized/gray\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00152.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00153.png,data_resized/gray\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00153.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00154.png,data_resized/gray\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00154.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00155.png,data_resized/gray\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00155.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00156.png,data_resized/gray\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00156.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00157.png,data_resized/gray\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00157.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00158.png,data_resized/gray\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00158.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00159.png,data_resized/gray\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00159.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00160.png,data_resized/gray\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00160.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00161.png,data_resized/gray\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00161.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00162.png,data_resized/gray\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00162.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00163.png,data_resized/gray\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00163.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00164.png,data_resized/gray\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00164.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00165.png,data_resized/gray\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00165.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00166.png,data_resized/gray\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00166.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00167.png,data_resized/gray\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00167.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00168.png,data_resized/gray\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00168.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00169.png,data_resized/gray\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00169.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00170.png,data_resized/gray\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00170.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00171.png,data_resized/gray\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00171.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00172.png,data_resized/gray\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00172.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00173.png,data_resized/gray\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00173.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00174.png,data_resized/gray\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00174.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00175.png,data_resized/gray\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00175.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00176.png,data_resized/gray\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00176.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00177.png,data_resized/gray\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00177.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00178.png,data_resized/gray\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00178.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00179.png,data_resized/gray\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00179.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00180.png,data_resized/gray\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00180.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00181.png,data_resized/gray\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00181.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00182.png,data_resized/gray\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00182.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00183.png,data_resized/gray\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00183.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00184.png,data_resized/gray\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00184.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00185.png,data_resized/gray\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00185.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00186.png,data_resized/gray\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00186.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00187.png,data_resized/gray\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00187.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00188.png,data_resized/gray\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00188.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00189.png,data_resized/gray\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00189.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00190.png,data_resized/gray\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00190.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00191.png,data_resized/gray\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00191.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00192.png,data_resized/gray\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00192.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00193.png,data_resized/gray\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00193.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00194.png,data_resized/gray\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00194.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00195.png,data_resized/gray\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00195.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00196.png,data_resized/gray\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00196.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00197.png,data_resized/gray\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00197.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00198.png,data_resized/gray\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00198.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00199.png,data_resized/gray\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00199.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00200.png,data_resized/gray\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00200.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00201.png,data_resized/gray\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00201.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00202.png,data_resized/gray\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00202.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00203.png,data_resized/gray\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00203.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00204.png,data_resized/gray\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00204.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00205.png,data_resized/gray\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00205.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00206.png,data_resized/gray\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00206.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00207.png,data_resized/gray\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00207.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00208.png,data_resized/gray\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00208.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00209.png,data_resized/gray\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00209.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00210.png,data_resized/gray\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00210.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00211.png,data_resized/gray\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00211.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00212.png,data_resized/gray\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00212.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00213.png,data_resized/gray\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00213.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00214.png,data_resized/gray\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00214.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00215.png,data_resized/gray\lettuce_leaf\sample_b\lettuce_leaf_sample_b_00215.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_c\lettuce_leaf_sample_c_00216.png,data_resized/gray\lettuce_leaf\sample_c\lettuce_leaf_sample_c_00216.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_c\lettuce_leaf_sample_c_00217.png,data_resized/gray\lettuce_leaf\sample_c\lettuce_leaf_sample_c_00217.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_c\lettuce_leaf_sample_c_00218.png,data_resized/gray\lettuce_leaf\sample_c\lettuce_leaf_sample_c_00218.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_c\lettuce_leaf_sample_c_00219.png,data_resized/gray\lettuce_leaf\sample_c\lettuce_leaf_sample_c_00219.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_c\lettuce_leaf_sample_c_00220.png,data_resized/gray\lettuce_leaf\sample_c\lettuce_leaf_sample_c_00220.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_c\lettuce_leaf_sample_c_00221.png,data_resized/gray\lettuce_leaf\sample_c\lettuce_leaf_sample_c_00221.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_c\lettuce_leaf_sample_c_00222.png,data_resized/gray\lettuce_leaf\sample_c\lettuce_leaf_sample_c_00222.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_c\lettuce_leaf_sample_c_00223.png,data_resized/gray\lettuce_leaf\sample_c\lettuce_leaf_sample_c_00223.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_c\lettuce_leaf_sample_c_00224.png,data_resized/gray\lettuce_leaf\sample_c\lettuce_leaf_sample_c_00224.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_c\lettuce_leaf_sample_c_00225.png,data_resized/gray\lettuce_leaf\sample_c\lettuce_leaf_sample_c_00225.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_c\lettuce_leaf_sample_c_00226.png,data_resized/gray\lettuce_leaf\sample_c\lettuce_leaf_sample_c_00226.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_c\lettuce_leaf_sample_c_00227.png,data_resized/gray\lettuce_leaf\sample_c\lettuce_leaf_sample_c_00227.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_c\lettuce_leaf_sample_c_00228.png,data_resized/gray\lettuce_leaf\sample_c\lettuce_leaf_sample_c_00228.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_c\lettuce_leaf_sample_c_00229.png,data_resized/gray\lettuce_leaf\sample_c\lettuce_leaf_sample_c_00229.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_c\lettuce_leaf_sample_c_00230.png,data_resized/gray\lettuce_leaf\sample_c\lettuce_leaf_sample_c_00230.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_c\lettuce_leaf_sample_c_00231.png,data_resized/gray\lettuce_leaf\sample_c\lettuce_leaf_sample_c_00231.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_c\lettuce_leaf_sample_c_00232.png,data_resized/gray\lettuce_leaf\sample_c\lettuce_leaf_sample_c_00232.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_c\lettuce_leaf_sample_c_00233.png,data_resized/gray\lettuce_leaf\sample_c\lettuce_leaf_sample_c_00233.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_c\lettuce_leaf_sample_c_00234.png,data_resized/gray\lettuce_leaf\sample_c\lettuce_leaf_sample_c_00234.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_c\lettuce_leaf_sample_c_00235.png,data_resized/gray\lettuce_leaf\sample_c\lettuce_leaf_sample_c_00235.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_c\lettuce_leaf_sample_c_00236.png,data_resized/gray\lettuce_leaf\sample_c\lettuce_leaf_sample_c_00236.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_c\lettuce_leaf_sample_c_00237.png,data_resized/gray\lettuce_leaf\sample_c\lettuce_leaf_sample_c_00237.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_c\lettuce_leaf_sample_c_00238.png,data_resized/gray\lettuce_leaf\sample_c\lettuce_leaf_sample_c_00238.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_c\lettuce_leaf_sample_c_00239.png,data_resized/gray\lettuce_leaf\sample_c\lettuce_leaf_sample_c_00239.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_c\lettuce_leaf_sample_c_00240.png,data_resized/gray\lettuce_leaf\sample_c\lettuce_leaf_sample_c_00240.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_c\lettuce_leaf_sample_c_00241.png,data_resized/gray\lettuce_leaf\sample_c\lettuce_leaf_sample_c_00241.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_c\lettuce_leaf_sample_c_00242.png,data_resized/gray\lettuce_leaf\sample_c\lettuce_leaf_sample_c_00242.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_c\lettuce_leaf_sample_c_00243.png,data_resized/gray\lettuce_leaf\sample_c\lettuce_leaf_sample_c_00243.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_c\lettuce_leaf_sample_c_00244.png,data_resized/gray\lettuce_leaf\sample_c\lettuce_leaf_sample_c_00244.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_c\lettuce_leaf_sample_c_00245.png,data_resized/gray\lettuce_leaf\sample_c\lettuce_leaf_sample_c_00245.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_c\lettuce_leaf_sample_c_00246.png,data_resized/gray\lettuce_leaf\sample_c\lettuce_leaf_sample_c_00246.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_c\lettuce_leaf_sample_c_00247.png,data_resized/gray\lettuce_leaf\sample_c\lettuce_leaf_sample_c_00247.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_c\lettuce_leaf_sample_c_00248.png,data_resized/gray\lettuce_leaf\sample_c\lettuce_leaf_sample_c_00248.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_c\lettuce_leaf_sample_c_00249.png,data_resized/gray\lettuce_leaf\sample_c\lettuce_leaf_sample_c_00249.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_c\lettuce_leaf_sample_c_00250.png,data_resized/gray\lettuce_leaf\sample_c\lettuce_leaf_sample_c_00250.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_c\lettuce_leaf_sample_c_00251.png,data_resized/gray\lettuce_leaf\sample_c\lettuce_leaf_sample_c_00251.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_c\lettuce_leaf_sample_c_00252.png,data_resized/gray\lettuce_leaf\sample_c\lettuce_leaf_sample_c_00252.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_c\lettuce_leaf_sample_c_00253.png,data_resized/gray\lettuce_leaf\sample_c\lettuce_leaf_sample_c_00253.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_c\lettuce_leaf_sample_c_00254.png,data_resized/gray\lettuce_leaf\sample_c\lettuce_leaf_sample_c_00254.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_c\lettuce_leaf_sample_c_00255.png,data_resized/gray\lettuce_leaf\sample_c\lettuce_leaf_sample_c_00255.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_c\lettuce_leaf_sample_c_00256.png,data_resized/gray\lettuce_leaf\sample_c\lettuce_leaf_sample_c_00256.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_c\lettuce_leaf_sample_c_00257.png,data_resized/gray\lettuce_leaf\sample_c\lettuce_leaf_sample_c_00257.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_c\lettuce_leaf_sample_c_00258.png,data_resized/gray\lettuce_leaf\sample_c\lettuce_leaf_sample_c_00258.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_c\lettuce_leaf_sample_c_00259.png,data_resized/gray\lettuce_leaf\sample_c\lettuce_leaf_sample_c_00259.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_c\lettuce_leaf_sample_c_00260.png,data_resized/gray\lettuce_leaf\sample_c\lettuce_leaf_sample_c_00260.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_c\lettuce_leaf_sample_c_00261.png,data_resized/gray\lettuce_leaf\sample_c\lettuce_leaf_sample_c_00261.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_c\lettuce_leaf_sample_c_00262.png,data_resized/gray\lettuce_leaf\sample_c\lettuce_leaf_sample_c_00262.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_c\lettuce_leaf_sample_c_00263.png,data_resized/gray\lettuce_leaf\sample_c\lettuce_leaf_sample_c_00263.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_c\lettuce_leaf_sample_c_00264.png,data_resized/gray\lettuce_leaf\sample_c\lettuce_leaf_sample_c_00264.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_c\lettuce_leaf_sample_c_00265.png,data_resized/gray\lettuce_leaf\sample_c\lettuce_leaf_sample_c_00265.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_c\lettuce_leaf_sample_c_00266.png,data_resized/gray\lettuce_leaf\sample_c\lettuce_leaf_sample_c_00266.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_c\lettuce_leaf_sample_c_00267.png,data_resized/gray\lettuce_leaf\sample_c\lettuce_leaf_sample_c_00267.png
lettuce_leaf,data_resized/rgb\lettuce_leaf\sample_c\lettuce_leaf_sample_c_00268.png,data_resized/gray\lettuce_leaf\sample_c\lettuce_leaf_sample_c_00268.png
